userID,A,B
12198,23992,7710
12199,21681,2692
12200,21681,2692
12201,45,19064
12202,169,12961
12203,20675,35146
12204,559834,283262
12205,7176,10740
12206,58420,79486
12207,7325,122838
12208,66895,8171
12209,954,14761
12210,14493,30349
12211,5796,2938
12212,2372,2271
12213,93447,68807
12214,16009,5263
12215,3837,73417
12216,21681,13747
12217,14834,667
12218,9511,6031
12219,5565,425
12220,10423,18113
12221,8779,18377
12222,17090,11746
12223,18744,13817
12224,88,2652
12225,22200,22700
12226,153672,273566
12227,30884,5617
12228,48,12380
12229,33216,13091
12230,40701,2966
12231,2444,15931
12232,9786,3443
12233,2625,6923
12234,720,14374
12235,75868,25789
12236,27330,262
12237,952,855
12238,33425,17133
12239,6180,37692
12240,174579,5447
12241,28375,9014
12242,2444,18225
12243,13586,1624
12244,68977,100983
12245,2444,18225
12246,34677,24273
12247,26387,54597
12248,33191,1986
12249,8794,79
12250,1986,976
12251,20271,29391
12252,1416,32030
12253,11035,3443
12254,10053,2794
12255,4226,2203
12256,18981,11132
12257,2444,35817
12258,581,8450
12259,5006,11408
12260,34639,64738
12261,25011,18274
12262,5404,24204
12263,5006,2505
12264,16209,16218
12265,13783,5076
12266,24338,66661
12267,1864,3443
12268,2863,41895
12269,3837,73417
12270,256,2337
12271,4766,629
12272,33814,2922
12273,21681,13747
12274,5074,751
12275,27889,71061
12276,14097,2794
12277,1961,53368
12278,45,1056
12279,347,1739
12280,1151,5515
12281,17714,4327
12282,46534,10946
12283,5117,6948
12284,45,4610
12285,1270,48145
12286,40020,7380
12287,33951,3434
12288,8313,16694
12289,2991,363
12290,589887,279328
12291,2192,1372
12292,2123,2436
12293,518,2938
12294,6939,5163
12295,5565,425
12296,970,5447
12297,45491,4323
12298,43203,48881
12299,89274,54403
12300,37277,79633
12301,16357,30153
12302,89274,54403
12303,9144,10255
12304,15682,1769
12305,1790,4974
12306,187628,4844
12307,1416192,278467
12308,15078,30349
12309,74,38572
12310,1163,217
12311,1594,3443
12312,4061,31044
12313,946,2005
12314,269164,201831
12315,22059,25084
12316,132687,90927
12317,19,6097
12318,1346,22042
12319,7670,2836
12320,347,1739
12321,18584,8372
12322,21681,13747
12323,7959,2938
12324,45,4974
12325,4636,4364
12326,77237,101426
12327,3499,43594
12328,22171,2819
12329,2192,5263
12330,6664,1642
12331,12159,6895
12332,13365,1986
12333,89274,79633
12334,1163,217
12335,1312,4348
12336,89274,54403
12337,89274,79633
12338,32688,22453
12339,45,1572
12340,998,7376
12341,161149,67916
12342,12058,1892
12343,269,100240
12344,1864,12618
12345,27032,667
12346,28954,342217
12347,54466,194168
12348,34893,7668
12349,8836,7056
12350,19841,24
12351,123725,64611
12352,8245,61846
12353,68685,61103
12354,70727,58456
12355,51235,58456
12356,89274,64611
12357,89274,46950
12358,69839,9500
12359,12379,7108
12360,68638,24595
12361,4891,3546
12362,30902,31690
12363,30806,68151
12364,9037,3885
12365,103496,42806
12366,18934,36838
12367,59189,6382
12368,1819,27340
12369,49395,20405
12370,22244,14276
12371,14724,975
12372,27433,112229
12373,102061,79152
12374,113907,19950
12375,58157,28078
12376,222387,41135
12377,32653,57790
12378,52106,52546
12379,619221,272007
12380,196693,36967
12381,30947,14443
12382,14135,1841
12383,17014,17766
12384,516225,272007
12385,9390,14228
12386,69968,9888
12387,30947,30223
12388,40567,89841
12389,44823,19583
12390,2444,36360
12391,627362,272007
12392,11853,903
12393,116,9059
12394,15918,743
12395,9552,5426
12396,23530,1180
12397,76260,123449
12398,7065,3981
12399,85,12802
12400,103409,164830
12401,55437,23830
12402,4706,29280
12403,969,8791
12404,5277,74353
12405,34866,88497
12406,84677,64611
12407,96969,14276
12408,65846,6602
12409,7598,78486
12410,42358,17416
12411,5218,14333
12412,1803,384
12413,12428,1743
12414,14083,34840
12415,9233,31201
12416,12790,10219
12417,45599,24
12418,504926,272007
12419,56411,57886
12420,40349,31201
12421,19841,24
12422,4529,37599
12423,30902,31690
12424,15884,8325
12425,12139,27986
12426,25812,13804
12427,55548,43799
12428,50293,11787
12429,25803,12619
12430,14459,2417
12431,35341,6509
12432,6427,14179
12433,75191,808
12434,25901,36353
12435,11952,6509
12436,12004,7159
12437,1288,1513
12438,7332,509
12439,66796,509
12440,14717,10955
12441,9552,81906
12442,6197,26230
12443,3484,5177
12444,25393,20575
12445,14459,45487
12446,11952,6509
12447,25501,110145
12448,13206,16876
12449,25501,100997
12450,32944,37428
12451,1657,8241
12452,96133,34771
12453,15455,13308
12454,17664,979
12455,23266,30102
12456,25178,4950
12457,23718,4539
12458,19105,44368
12459,10023,53499
12460,189533,252697
12461,7219,12343
12462,9024,4405
12463,13581,39678
12464,12621,8257
12465,534,16026
12466,439719,272007
12467,259414,96736
12468,55696,3613
12469,87796,6509
12470,16893,11969
12471,96963,17196
12472,24594,12975
12473,2444,36360
12474,25501,100997
12475,16048,3737
12476,76412,57686
12477,865,132434
12478,14171,10291
12479,1790,56022
12480,439719,272007
12481,10023,21159
12482,11831,37009
12483,55737,29667
12484,60680,13174
12485,22362,15688
12486,284260,378820
12487,3569,12064
12488,24292,976
12489,1945,34959
12490,128,4782
12491,128066,45565
12492,501061,42829
12493,157262,18166
12494,64749,73378
12495,4244,30171
12496,57460,24419
12497,32944,23595
12498,32944,23595
12499,8056,25084
12500,14580,52617
12501,28375,6668
12502,116077,78062
12503,13003,4942
12504,8665,3573
12505,2526,458
12506,14266,326
12507,33191,614
12508,22039,21436
12509,10835,54
12510,5194,3692
12511,49869,7318
12512,271979,87721
12513,19841,24
12514,166849,272007
12515,439719,272007
12516,46697,88679
12517,139358,172933
12518,1600,568
12519,8125,11469
12520,593234,272007
12521,439719,272007
12522,41317,568
12523,114504,53773
12524,224195,103222
12525,24491,44958
12526,2509,1657
12527,175205,58420
12528,1555,1758
12529,9299,18881
12530,72963,2116
12531,78151,17543
12532,56526,11806
12533,19841,23658
12534,50293,88679
12535,1347,43584
12536,50293,88679
12537,48780,11806
12538,11350,92243
12539,94214,11806
12540,180542,151826
12541,94214,3988
12542,58793,8325
12543,11321,35495
12544,2909,16834
12545,31374,10853
12546,279727,216127
12547,18238,112526
12548,6523,568
12549,18170,49713
12550,136497,216127
12551,497,3632
12552,4640,16664
12553,28102,32609
12554,514388,625925
12555,23882,18534
12556,42663,6175
12557,11816,19661
12558,26037,4706
12559,360981,246852
12560,1739075,1123907
12561,63208,31224
12562,19398,16563
12563,21921,133253
12564,20552,4925
12565,55317,612314
12566,32995,46229
12567,15762,14543
12568,103579,50051
12569,36339,13435
12570,9115,24
12571,11827,7710
12572,157412,88769
12573,5508,4856
12574,1846,7986
12575,96478,5177
12576,8080,3143
12577,26037,4706
12578,2922,21283
12579,148597,48258
12580,795,87033
12581,40486,56240
12582,32990,9471
12583,16771,386676
12584,17446,18197
12585,31545,25084
12586,29787,16267
12587,57279,24304
12588,1332,15048
12589,1893,6838
12590,7591,17070
12591,90991,138468
12592,35711,7150
12593,11583,8241
12594,25547,4670
12595,22171,17359
12596,11350,24
12597,12671,53647
12598,22027,52869
12599,157412,105700
12600,10286,3903
12601,24708,37700
12602,64812,3123
12603,114966,15475
12604,20001,45057
12605,10649,64675
12606,35129,55197
12607,1923,24061
12608,8362,23320
12609,43548,4123
12610,18498,21015
12611,182973,257252
12612,8246,71197
12613,19920,75560
12614,33649,126804
12615,2289,21911
12616,3728,75443
12617,114483,816
12618,1819,29922
12619,98344,39322
12620,3513,105700
12621,136497,48775
12622,45137,89657
12623,37153,9380
12624,20601,10654
12625,55032,318369
12626,39137,16083
12627,216149,288468
12628,204244,105811
12629,19105,60177
12630,592,27089
12631,88,6893
12632,26863,152392
12633,74218,4323
12634,17162,24347
12635,2932,2653
12636,11270,12671
12637,105634,17819
12638,39137,163407
12639,5884,14969
12640,1843,21913
12641,46697,66066
12642,54022,20427
12643,838,14509
12644,3734,4701
12645,27293,6642
12646,589887,279328
12647,164579,6824
12648,8805,12944
12649,2653,17510
12650,6571,37381
12651,10835,54
12652,983,22880
12653,3180,9905
12654,27070,36641
12655,898,22011
12656,30947,16876
12657,46697,88769
12658,76976,11806
12659,46697,601355
12660,48780,11806
12661,94214,2314
12662,123395,568
12663,24491,15158
12664,94214,11806
12665,54321,54685
12666,1690,17359
12667,5022,25084
12668,66352,22973
12669,314,14967
12670,16329,5795
12671,45192,22561
12672,10123,6723
12673,5796,81026
12674,46697,601355
12675,98860,39534
12676,7795,136
12677,15798,24947
12678,5562,42728
12679,59149,30186
12680,24168,21283
12681,24261,3810
12682,7962,9059
12683,39137,105811
12684,17388,20056
12685,53087,17196
12686,15523,66251
12687,200777,33235
12688,53304,62382
12689,1594,15443
12690,23898,105183
12691,76409,11469
12692,5227,55062
12693,12875,62031
12694,10569,20153
12695,1790,1433
12696,1207,48571
12697,25868,20707
12698,12967,19610
12699,27856,7668
12700,157945,32203
12701,46697,601355
12702,48437,31706
12703,5371,2383
12704,2009,17869
12705,132035,1111
12706,2031,2575
12707,4397,327
12708,45396,205545
12709,216149,288468
12710,14525,32609
12711,74348,28480
12712,104292,172925
12713,64464,41317
12714,421,10685
12715,46262,21924
12716,1257,13407
12717,83417,77896
12718,18868,112600
12719,14480,18994
12720,5461,7812
12721,52100,30222
12722,151004,203434
12723,6376,25961
12724,846,3962
12725,18415,7710
12726,39137,1086
12727,46697,601355
12728,67227,39594
12729,45,2847
12730,29414,4492
12731,54466,16609
12732,16301,6580
12733,5,5320
12734,14406,8791
12735,17797,14902
12736,34581,21872
12737,5404,39944
12738,145434,41835
12739,22913,9500
12740,14490,55062
12741,487,826
12742,46697,601355
12743,82062,216127
12744,45045,95219
12745,3668,60094
12746,83,2247
12747,31431,8883
12748,8164,24680
12749,21921,23658
12750,9102,9675
12751,17165,22238
12752,2991,2269
12753,46697,601355
12754,1176,59166
12755,87515,3546
12756,51176,75517
12757,3328,51029
12758,8714,43486
12759,31545,25084
12760,9415,293
12761,17162,286260
12762,20384,11469
12763,14480,6837
12764,8233,13351
12765,9827,11261
12766,4496,2041
12767,6338,25159
12768,18045,17873
12769,1633,4747
12770,103579,53233
12771,19659,23888
12772,66960,200324
12773,57800,48532
12774,39598,5586
12775,199699,247335
12776,19363,32307
12777,18747,2953
12778,213,42921
12779,13167,13631
12780,26480,16070
12781,8747,21435
12782,154162,13255
12783,5796,84254
12784,25701,18015
12785,137125,17605
12786,3971,16482
12787,42131,19399
12788,8246,12309
12789,8714,73346
12790,148994,12309
12791,21602,7240
12792,5006,19835
12793,85554,3271
12794,154162,12309
12795,167150,17007
12796,13555,16108
12797,39030,110480
12798,63327,235016
12799,36951,8366
12800,1346,8673
12801,3538,30942
12802,16339,7264
12803,62824,44920
12804,6735,83113
12805,13393,37459
12806,25803,12619
12807,26161,57344
12808,7569,2327
12809,600,1012
12810,24321,2509
12811,63327,235016
12812,23246,43566
12813,45599,69630
12814,5404,5690
12815,45,9992
12816,49933,69598
12817,8447,46346
12818,23276,41241
12819,200438,20942
12820,2940,52926
12821,24748,11721
12822,46936,7528
12823,21681,21879
12824,101329,247576
12825,40369,55233
12826,27736,41109
12827,31545,25084
12828,37467,17930
12829,68580,15891
12830,36400,49415
12831,13073,7847
12832,436,25554
12833,13701,4806
12834,36813,17659
12835,29593,7528
12836,57732,12160
12837,12754,30697
12838,165403,8325
12839,1641,15891
12840,17014,2912
12841,2510,76059
12842,25317,12533
12843,8445,31932
12844,131281,35633
12845,36859,31926
12846,200777,50901
12847,49941,59983
12848,68876,12217
12849,37926,212492
12850,3220,41579
12851,2713,12997
12852,119299,46167
12853,4787,79014
12854,25937,1553
12855,103579,9486
12856,10958,62716
12857,34288,86
12858,30850,52899
12859,118232,113239
12860,53475,15891
12861,12772,30697
12862,4763,61468
12863,57310,34447
12864,21681,39438
12865,35466,103995
12866,75715,39722
12867,85904,461070
12868,27871,12749
12869,216149,144946
12870,36599,206700
12871,10615,4642
12872,103579,6051
12873,32822,8599
12874,31302,24107
12875,219,6035
12876,17623,5131
12877,112374,97524
12878,14187,1800
12879,1724,48680
12880,67021,801
12881,36339,11062
12882,32102,2383
12883,27620,2494
12884,12206,2285
12885,26072,10253
12886,4069,3138
12887,1246,1892
12888,18635,23505
12889,46758,21474
12890,3173,85393
12891,36602,23993
12892,32725,69497
12893,21681,31486
12894,16286,24
12895,24587,3568
12896,26690,25159
12897,5844,20669
12898,211,57553
12899,1101,3261
12900,140744,38389
12901,7407,48680
12902,13897,1012
12903,123083,81823
12904,66288,29572
12905,34593,23658
12906,22774,8321
12907,27081,3439
12908,57677,7867
12909,108,6361
12910,4052,13540
12911,185591,61592
12912,15052,17974
12913,25745,5861
12914,34880,12527
12915,22309,37830
12916,4375,8214
12917,16271,79241
12918,32922,25903
12919,185591,61592
12920,9103,18034
12921,3479,17542
12922,76942,41835
12923,15263,510
12924,410,4057
12925,269164,720207
12926,74837,40862
12927,3943,9549
12928,29148,5186
12929,47288,54563
12930,511,1534
12931,11489,926
12932,213,53536
12933,24083,110310
12934,21681,11503
12935,10441,47584
12936,8194,2916
12937,172486,26332
12938,88134,23658
12939,1819,4925
12940,667,593
12941,4035,45396
12942,20756,5617
12943,2433,6295
12944,12931,27994
12945,1246,15994
12946,9818,5617
12947,4052,13540
12948,26072,10253
12949,46758,21474
12950,15263,510
12951,18811,362
12952,2307,3216
12953,39030,43345
12954,21681,21102
12955,61606,233580
12956,39030,8651
12957,26066,46065
12958,27296,6584
12959,53272,40070
12960,12385,11769
12961,34880,3898
12962,73704,288702
12963,34880,3898
12964,102897,89593
12965,728,23544
12966,21681,2383
12967,19129,2285
12968,154505,40033
12969,2416,5186
12970,11848,7737
12971,60476,23384
12972,4496,2041
12973,16271,4925
12974,25569,20427
12975,5440,12538
12976,12412,4925
12977,3349,28323
12978,4321,976
12979,2116,10104
12980,11943,19343
12981,68876,30540
12982,9987,35712
12983,12261,79265
12984,21273,16342
12985,291817,9711
12986,41693,147743
12987,2171,7269
12988,1790,14276
12989,39275,31093
12990,58484,2745
12991,46773,20056
12992,2643,53647
12993,11280,6279
12994,477,1175
12995,3939,994
12996,15721,85602
12997,3055,2559
12998,3018,668
12999,3236,4062
13000,1619,1180
13001,56887,22365
13002,2546,3736
13003,52294,4881
13004,29451,14167
13005,5689,17202
13006,68317,208066
13007,6425,10859
13008,4205,8154
13009,15530,52707
13010,40048,2112
13011,2474,24094
13012,1608,4335
13013,5796,10499
13014,50753,14233
13015,25817,10819
13016,238,421
13017,8877,68667
13018,9322,2403
13019,44535,83415
13020,11594,5693
13021,13031,47423
13022,76,1841
13023,3489,12740
13024,28399,58167
13025,36220,49662
13026,29737,13668
13027,70474,61626
13028,11951,7789
13029,11360,29681
13030,55925,13958
13031,35727,26172
13032,15,29427
13033,11381,23449
13034,5140,720
13035,12254,16507
13036,63201,483
13037,26,10121
13038,3883,29670
13039,27397,108760
13040,94003,80529
13041,21681,4342
13042,6147,3118
13043,25773,2009
13044,22568,89441
13045,9662,14082
13046,255,1180
13047,5540,50603
13048,2444,18225
13049,17757,24304
13050,5291,5884
13051,1697,1952
13052,43961,20245
13053,20678,9711
13054,12390,8245
13055,3059,818
13056,41730,10228
13057,4356,6220
13058,16988,21969
13059,12986,92506
13060,13180,10147
13061,2444,18225
13062,13286,728
13063,16578,7489
13064,2444,36360
13065,6867,2470
13066,29447,41239
13067,1805,2079
13068,22899,10981
13069,73167,10981
13070,29526,35601
13071,5367,29784
13072,116681,14329
13073,11650,818
13074,1233,26332
13075,5673,8499
13076,7316,175
13077,2444,36360
13078,8233,34243
13079,15949,3665
13080,52519,30171
13081,25417,7759
13082,6039,26982
13083,1740,88
13084,2366,10765
13085,6241,3983
13086,5633,9882
13087,3494,3757
13088,10665,39508
13089,14985,13255
13090,2444,59967
13091,2653,21557
13092,13563,17133
13093,2444,18225
13094,2444,36360
13095,34871,24381
13096,9322,2403
13097,13031,47423
13098,3767,8096
13099,15658,425
13100,27397,108760
13101,824,55547
13102,120075,39119
13103,5417,28542
13104,1233,26332
13105,56887,22365
13106,35207,60068
13107,30013,15459
13108,20229,62592
13109,21681,12588
13110,117616,70630
13111,9552,48145
13112,6447,38711
13113,1689,1757
13114,5506,17803
13115,11034,39438
13116,22821,112331
13117,8348,4316
13118,29900,70242
13119,17757,54669
13120,18741,18967
13121,13088,14276
13122,15345,12455
13123,3055,2559
13124,45129,99379
13125,13902,16359
13126,131281,559204
13127,5863,25123
13128,48067,2966
13129,10711,6435
13130,3126,4323
13131,16560,15408
13132,21681,12754
13133,29600,17770
13134,6745,5546
13135,3695,940
13136,29269,48041
13137,26160,118587
13138,103579,13847
13139,29598,1616
13140,8608,3701
13141,8877,68667
13142,238,421
13143,50892,44067
13144,3015,33400
13145,124749,17755
13146,2123,3224
13147,27406,23449
13148,7024,17724
13149,30167,33253
13150,21750,92405
13151,33600,2471
13152,12412,22995
13153,5156,15809
13154,10214,12855
13155,33600,181548
13156,252198,10436
13157,29440,150460
13158,16934,48169
13159,109827,59598
13160,5239,33023
13161,40701,2051
13162,5796,94761
13163,31545,18082
13164,8940,25014
13165,9031,20410
13166,17113,30363
13167,131970,1309
13168,11108,25084
13169,275848,21212
13170,2199,6875
13171,136337,4309
13172,2792,5929
13173,316925,2471
13174,7941,4172
13175,1951,3086
13176,20953,22631
13177,2578,105702
13178,15709,597
13179,36833,18019
13180,190697,122829
13181,34880,23320
13182,11173,9219
13183,15701,186968
13184,21065,3803
13185,73618,2471
13186,39364,20405
13187,30167,11728
13188,96702,85876
13189,24607,99443
13190,106772,26719
13191,429376,81829
13192,31545,1631
13193,12774,60246
13194,47287,54128
13195,24329,14299
13196,746540,76004
13197,16118,2577
13198,6075,8628
13199,98005,6911
13200,6166,52225
13201,10575,4688
13202,86764,5447
13203,118455,4097
13204,17757,57913
13205,17757,57913
13206,41418,153204
13207,103579,25453
13208,36339,47387
13209,1819,29533
13210,23915,34734
13211,13066,51017
13212,124132,14710
13213,8512,144034
13214,103579,483
13215,15893,189626
13216,13772,1394
13217,80930,20059
13218,1970,44579
13219,14082,64745
